city,country,x3 (McMeal),x9 (milk),x10 (bread),x11 (rice),x12 (eggs),x13 (cheese local),x14 (chicken fillets),x15 (beef round),x16 (apples),x17 (bananas),x18 (oranges),x19 (tomatoes),x20 (potatoes),x21 (onions),x22 (lettuce),x23 (water 1.5L),x28 (One-Way ticket transit),x29 (monthly pass transit),x30 (taxi start),x31 (taxi 1km),x32 (Taxi 1hr wait),x33 (Gas 1L),x34 (Volkswagen Golf),x35 (Toyota Corolla Sedan),x36 (basic utilities),x48 (apartment 1BR city center),x49 (apartment 1BR outside center),x50 (apartment 3BR city center),x51 (apartment 3BR outside center),x52 (price per sqm city center),x53 (price per sqm outside center),x54 (average monthly net salary),data_quality,NaN_tot,food_index,housing_index,transport_index,avg_transit_cost,x31b (taxi 8km),avg_taxi_cost,avg_personal_cost
Moncton,Canada,7.78,2.62,2.64,3.99,3.45,10.92,9.81,8.45,4.97,1.63,4.41,3.31,3.47,4.06,2.58,2.42,2.13,51.14,2.37,1.96,22.23,1.47,15008.28,17528.19,132.35,838.43,680.93,1387.01,1106.02,2001.1,1778.76,2328.88,1,0,105.56015452538632,59.6831249778766,80.46462989906944,26.635,15.68,13.426666666666668,10845.98
Kefar Sava,Israel,13.8,1.74,2.1,3.04,4.03,13.7,9.17,13.6,4.25,2.53,2.19,1.76,1.31,1.21,1.91,0.96,1.76,42.57,5.28,1.47,20.55,2.03,42116.23,40017.03,247.0,1086.3,998.22,1663.71,1595.2,6850.56,6361.23,3033.82,1,0,106.65011037527594,141.6065474751446,202.79588067922515,22.165,11.76,12.530000000000001,27378.430000000004
Monastir,Tunisia,2.63,0.4,0.15,0.78,1.0,7.05,3.14,7.9,1.43,1.89,0.74,0.35,0.54,0.43,0.28,0.24,0.22,9.43,0.17,0.31,5.58,0.67,23543.99,19516.73,34.85,132.68,92.94,243.18,172.71,2426.68,1724.49,223.05,1,0,39.942052980132445,36.35793305964321,106.26670396612656,4.825,2.48,2.7433333333333336,14353.796666666667
Girona,Spain,8.43,0.93,1.09,1.26,2.63,8.69,8.27,11.33,2.22,2.97,2.09,2.96,2.0,1.03,0.97,1.03,1.48,35.62,4.21,1.01,28.47,1.72,26343.63,21074.9,174.22,680.39,597.12,1317.18,1053.75,3481.57,1905.52,2019.68,1,0,79.88410596026492,69.36207004328281,117.15543267126793,18.549999999999997,8.08,13.586666666666666,15806.75
Worcester,United Kingdom,7.38,1.11,1.14,1.49,2.57,6.56,6.66,11.07,2.64,1.17,1.78,2.84,1.01,0.86,0.78,1.05,3.08,77.49,4.92,1.82,22.14,1.89,22755.0,24600.0,320.62,891.75,768.75,1240.25,1060.88,,,2373.35,1,2,69.13631346578367,32.25122554280494,117.09450035251936,40.285,14.56,13.873333333333335,15785.63
Delft,Netherlands,10.54,1.09,1.98,2.06,1.92,11.77,8.41,27.34,2.75,1.35,1.48,2.58,1.02,0.94,0.79,0.63,2.63,54.79,3.16,2.69,42.97,2.19,30811.51,27386.84,232.92,1163.07,663.86,1575.35,1396.21,4566.23,3442.23,3045.36,1,0,105.75331125827816,98.20813554062838,143.8367329620162,28.71,21.52,22.55,19400.179999999997
Eastbourne,United Kingdom,7.38,0.94,1.26,1.85,2.31,8.0,10.74,9.64,2.31,2.28,3.08,1.81,3.08,2.46,1.46,2.46,3.63,76.9,3.44,1.61,22.14,1.88,27060.0,29212.5,197.08,738.0,738.0,1722.0,1476.0,1014.75,934.8,2091.0,1,0,84.24392935982341,51.368714221267254,139.08874853898115,40.265,12.88,12.82,18758.126666666667
Diyarbakir,Turkey,2.95,0.71,0.31,1.28,1.18,4.2,2.97,7.02,0.64,1.09,0.59,1.0,0.53,0.4,0.64,0.25,0.24,5.37,0.32,0.24,0.8,1.19,,,52.77,146.69,119.85,254.02,200.35,491.93,442.74,252.23,1,2,35.54083885209713,12.866222466238733,0.020129867246485786,2.805,1.92,1.0133333333333334,1.19
Leuven,Belgium,9.3,0.96,1.72,2.19,2.43,12.59,8.92,18.36,2.25,1.77,2.05,2.59,1.91,1.07,0.99,0.67,2.63,38.64,5.27,2.63,47.42,1.95,26343.63,28644.31,203.23,854.72,729.72,1371.04,1167.55,5833.88,4138.41,2535.51,1,0,96.26103752759383,107.68772514100615,135.89258939659243,20.635,21.04,24.576666666666668,18329.963333333333
Klagenfurt,Austria,8.43,1.16,4.39,2.87,3.32,18.18,12.64,16.51,1.98,1.53,2.81,3.42,1.16,1.16,1.61,0.56,2.32,45.31,3.79,1.9,25.29,1.94,28693.48,20432.12,339.83,671.76,542.68,1229.37,895.68,3575.71,3740.8,1742.19,1,0,112.7621412803532,82.81370619658844,121.38642980522873,23.815,15.2,14.76,16375.846666666665
Olomouc,Czech Republic,6.49,0.88,1.22,1.98,1.94,11.12,7.14,11.62,1.57,1.48,1.99,2.36,0.81,0.82,1.24,0.63,0.78,15.14,1.95,1.08,15.57,1.95,28118.08,22840.53,208.45,551.55,403.75,899.78,757.03,3244.39,2811.81,1312.9,1,0,73.52373068432672,66.85419787479694,125.79953316469634,7.96,8.64,8.72,16986.853333333333
Ancona,Italy,8.96,1.29,2.09,1.99,3.19,15.15,9.91,22.1,2.02,1.77,2.24,2.46,1.4,1.76,2.18,0.58,1.45,36.88,5.27,1.79,36.88,2.13,24236.14,35300.46,166.0,496.14,447.84,1011.6,711.28,3161.24,2449.96,1504.51,1,0,109.11975717439294,63.59537242266974,147.07877636062855,19.165000000000003,14.32,18.823333333333334,19846.243333333332
Charlottesville,United States,8.43,1.24,2.36,4.98,,23.69,4.41,11.55,6.77,1.31,5.53,4.98,3.7,3.24,1.54,1.85,0.75,25.0,4.5,1.49,40.0,1.16,22000.0,25868.67,125.83,1660.0,1183.33,2562.5,1450.0,3552.09,,4100.0,1,2,118.07395143487862,79.33360898161517,118.26684309903253,12.875,11.92,18.80666666666667,15956.61
Red Deer,Canada,8.8,1.53,2.24,3.06,2.58,7.22,9.3,9.29,3.67,1.5,3.05,3.56,2.03,2.2,1.74,1.66,1.85,43.54,2.67,1.45,25.2,1.22,22234.49,22234.49,196.79,838.73,752.27,1096.9,914.08,1412.05,1497.5,3097.89,1,0,87.51379690949229,50.52286562748771,109.88763784395307,22.695,11.6,13.156666666666666,14823.400000000001
Kamloops,Canada,7.41,2.95,2.73,3.41,4.26,8.89,11.86,17.97,3.94,1.37,3.93,2.93,2.29,2.77,2.18,1.36,1.48,40.02,2.78,1.48,25.2,1.51,27793.12,22327.14,123.3,1089.49,984.08,1931.62,1623.12,5976.37,5434.08,2841.07,1,0,110.72019867549669,129.25388938972526,123.8202195635667,20.75,11.84,13.273333333333333,16707.256666666664
Dunedin,New Zealand,7.7,1.78,1.8,1.89,4.89,10.81,7.03,13.95,2.83,2.11,2.97,1.86,2.21,1.58,2.73,1.35,1.8,28.86,2.08,2.18,38.48,1.81,25014.59,30466.49,118.66,630.18,297.61,1844.02,1230.69,3207.0,1924.2,4927.66,1,0,93.11534216335542,69.68298188177401,137.05156156951784,15.33,17.44,19.333333333333332,18494.296666666665
Maribor,Slovenia,6.32,1.03,1.04,1.29,2.51,8.61,8.03,10.8,1.68,1.71,1.88,2.37,1.43,1.14,1.32,0.62,2.11,31.61,1.05,1.05,21.07,1.59,20021.16,18250.87,218.14,408.33,372.76,810.07,629.61,1962.6,1672.82,1316.01,1,0,71.4403973509934,45.74804993903353,94.55736247427645,16.86,8.4,10.173333333333334,12757.873333333331
Bath,United Kingdom,8.0,1.17,1.34,1.89,3.05,6.46,5.62,14.76,1.48,1.13,2.15,2.36,1.62,2.05,0.81,1.58,3.69,92.17,3.44,1.69,22.14,1.89,28290.0,30750.0,297.13,1537.5,984.0,3157.0,2260.13,9649.24,4098.58,3362.0,1,0,76.5314569536424,165.5665588927073,145.95392135241133,47.93,13.52,13.033333333333333,19680.63
Herzliyya,Israel,14.68,1.8,2.79,2.45,3.81,14.36,10.96,20.94,3.11,2.29,1.65,1.73,1.42,1.38,1.69,1.71,1.79,66.06,4.7,1.17,,2.06,40516.14,38020.58,317.25,1071.62,675.27,2250.9,2573.85,10055.64,11058.75,3258.91,1,1,119.71578366445918,210.9031698799273,193.9288221708779,33.925000000000004,9.36,7.029999999999999,26179.593333333334
Szekesfehervar,Hungary,4.63,0.71,1.18,1.31,1.99,8.23,3.9,8.87,1.25,1.16,1.38,2.23,0.95,0.81,0.74,0.29,0.85,19.28,1.29,0.77,10.8,1.22,20311.62,21275.78,149.69,334.24,282.82,488.51,449.94,1671.21,1246.98,762.46,1,0,54.6771523178808,34.82047840792783,102.67616224080945,10.065000000000001,6.16,6.083333333333333,13862.873333333331
